id,name,supertype,subtypes,rules,set,number,artist,rarity,legalities,regulationMark,images,tcgplayer,cardmarket,abilities,attacks,flavorText,hp
swsh12-167,Worker,Trainer,['Supporter'],"['Draw 3 cards. Discard a Stadium in play.', 'You may play only 1 Supporter card during your turn.']","{'id': 'swsh12', 'name': 'Silver Tempest', 'series': 'Sword & Shield', 'printedTotal': 195, 'total': 215, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'SIT', 'releaseDate': '2022/11/11', 'updatedAt': '2022/09/09 11:45:00', 'images': {'symbol': 'https://images.pokemontcg.io/swsh12/symbol.png', 'logo': 'https://images.pokemontcg.io/swsh12/logo.png'}}",167,Sanosuke Sakuma,Uncommon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",F,"{'small': 'https://images.pokemontcg.io/swsh12/167.png', 'large': 'https://images.pokemontcg.io/swsh12/167_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-167', 'updatedAt': '2025/01/04', 'prices': {'reverseHolofoil': {'low': 0.05, 'mid': 0.25, 'high': 1.49, 'market': 0.14, 'directLow': 0.14}, 'normal': {'low': 0.01, 'mid': 0.12, 'high': 11.5, 'market': 0.08, 'directLow': 0.05}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/swsh12-167', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.08, 'lowPrice': 0.02, 'trendPrice': 0.04, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.2, 'reverseHoloLow': 0.02, 'reverseHoloTrend': 0.26, 'lowPriceExPlus': 0.02, 'avg1': 0.02, 'avg7': 0.03, 'avg30': 0.08, 'reverseHoloAvg1': 0.15, 'reverseHoloAvg7': 0.22, 'reverseHoloAvg30': 0.2}}",,,,
swsh12-153,Capturing Aroma,Trainer,['Item'],"['Flip a coin. If heads, search your deck for an Evolution Pokémon, reveal it, and put it into your hand. If tails, search your deck for a Basic Pokémon, reveal it, and put it into your hand. Then, shuffle your deck.', 'You may play any number of Item cards during your turn.']","{'id': 'swsh12', 'name': 'Silver Tempest', 'series': 'Sword & Shield', 'printedTotal': 195, 'total': 215, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'SIT', 'releaseDate': '2022/11/11', 'updatedAt': '2022/09/09 11:45:00', 'images': {'symbol': 'https://images.pokemontcg.io/swsh12/symbol.png', 'logo': 'https://images.pokemontcg.io/swsh12/logo.png'}}",153,sadaji,Uncommon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",F,"{'small': 'https://images.pokemontcg.io/swsh12/153.png', 'large': 'https://images.pokemontcg.io/swsh12/153_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-153', 'updatedAt': '2025/01/04', 'prices': {'normal': {'low': 0.02, 'mid': 0.21, 'high': 11.5, 'market': 0.15, 'directLow': 0.15}, 'reverseHolofoil': {'low': 0.15, 'mid': 0.46, 'high': 2.95, 'market': 0.39, 'directLow': 0.28}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/swsh12-153', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.18, 'lowPrice': 0.02, 'trendPrice': 0.1, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.31, 'reverseHoloLow': 0.02, 'reverseHoloTrend': 0.46, 'lowPriceExPlus': 0.02, 'avg1': 0.1, 'avg7': 0.14, 'avg30': 0.17, 'reverseHoloAvg1': 0.63, 'reverseHoloAvg7': 0.54, 'reverseHoloAvg30': 0.33}}",,,,
swsh12-154,Earthen Seal Stone,Trainer,"['Item', 'Pokémon Tool']","['The Pokémon V this card is attached to can use the VSTAR Power on this card. (You still need the necessary Energy to use this attack.)', 'You may play any number of Item cards during your turn.', ""Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached.""]","{'id': 'swsh12', 'name': 'Silver Tempest', 'series': 'Sword & Shield', 'printedTotal': 195, 'total': 215, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'SIT', 'releaseDate': '2022/11/11', 'updatedAt': '2022/09/09 11:45:00', 'images': {'symbol': 'https://images.pokemontcg.io/swsh12/symbol.png', 'logo': 'https://images.pokemontcg.io/swsh12/logo.png'}}",154,AYUMI ODASHIMA,Rare Holo,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",F,"{'small': 'https://images.pokemontcg.io/swsh12/154.png', 'large': 'https://images.pokemontcg.io/swsh12/154_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-154', 'updatedAt': '2025/01/04', 'prices': {'holofoil': {'low': 0.01, 'mid': 0.2, 'high': 22.0, 'market': 0.15, 'directLow': 0.05}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/swsh12-154', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.35, 'lowPrice': 0.02, 'trendPrice': 0.5, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.67, 'reverseHoloLow': 0.1, 'reverseHoloTrend': 0.63, 'lowPriceExPlus': 0.02, 'avg1': 0.33, 'avg7': 0.38, 'avg30': 0.34, 'reverseHoloAvg1': 0.5, 'reverseHoloAvg7': 0.56, 'reverseHoloAvg30': 0.6}}",,"[{'name': 'Star Gravity', 'cost': ['Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '', 'text': ""Put damage counters on each of your opponent's Pokémon V until its remaining HP is 100. (You can't use more than 1 VSTAR Power in a game.)""}]",,
swsh12-155,Emergency Jelly,Trainer,"['Item', 'Pokémon Tool']","['At the end of each turn, if the Pokémon this card is attached to has 30 HP or less remaining and has any damage counters on it, heal 120 damage from it. If you healed any damage in this way, discard this card.', 'You may play any number of Item cards during your turn.', ""Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached.""]","{'id': 'swsh12', 'name': 'Silver Tempest', 'series': 'Sword & Shield', 'printedTotal': 195, 'total': 215, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'SIT', 'releaseDate': '2022/11/11', 'updatedAt': '2022/09/09 11:45:00', 'images': {'symbol': 'https://images.pokemontcg.io/swsh12/symbol.png', 'logo': 'https://images.pokemontcg.io/swsh12/logo.png'}}",155,AYUMI ODASHIMA,Uncommon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",F,"{'small': 'https://images.pokemontcg.io/swsh12/155.png', 'large': 'https://images.pokemontcg.io/swsh12/155_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-155', 'updatedAt': '2025/01/04', 'prices': {'reverseHolofoil': {'low': 0.08, 'mid': 0.4, 'high': 1.99, 'market': 0.32, 'directLow': 0.29}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 11.5, 'market': 0.07, 'directLow': 0.03}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/swsh12-155', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.06, 'lowPrice': 0.02, 'trendPrice': 0.07, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.33, 'reverseHoloLow': 0.02, 'reverseHoloTrend': 0.32, 'lowPriceExPlus': 0.02, 'avg1': 0.08, 'avg7': 0.1, 'avg30': 0.07, 'reverseHoloAvg1': 0.04, 'reverseHoloAvg7': 0.31, 'reverseHoloAvg30': 0.29}}",,,,
swsh12-162,Professor Laventon,Trainer,['Supporter'],"['Put up to 3 Pokémon that have ""Hisuian"" in their names from your discard pile into your hand.', 'You may play only 1 Supporter card during your turn.']","{'id': 'swsh12', 'name': 'Silver Tempest', 'series': 'Sword & Shield', 'printedTotal': 195, 'total': 215, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'SIT', 'releaseDate': '2022/11/11', 'updatedAt': '2022/09/09 11:45:00', 'images': {'symbol': 'https://images.pokemontcg.io/swsh12/symbol.png', 'logo': 'https://images.pokemontcg.io/swsh12/logo.png'}}",162,Ken Sugimori,Uncommon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",F,"{'small': 'https://images.pokemontcg.io/swsh12/162.png', 'large': 'https://images.pokemontcg.io/swsh12/162_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12-162', 'updatedAt': '2025/01/04', 'prices': {'reverseHolofoil': {'low': 0.04, 'mid': 0.15, 'high': 1.32, 'market': 0.14, 'directLow': 0.05}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 11.5, 'market': 0.05, 'directLow': None}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/swsh12-162', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.04, 'lowPrice': 0.02, 'trendPrice': 0.04, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.16, 'reverseHoloLow': 0.02, 'reverseHoloTrend': 0.18, 'lowPriceExPlus': 0.02, 'avg1': 0.06, 'avg7': 0.03, 'avg30': 0.04, 'reverseHoloAvg1': 0.1, 'reverseHoloAvg7': 0.2, 'reverseHoloAvg30': 0.16}}",,,,
swshp-SWSH296,Champions Festival,Trainer,['Stadium'],"[""Once during each player's turn, if that player has 6 Pokémon in play, he or she may heal 10 damage from each of his or her Pokémon.""]","{'id': 'swshp', 'name': 'SWSH Black Star Promos', 'series': 'Sword & Shield', 'printedTotal': 307, 'total': 304, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'PR-SW', 'releaseDate': '2019/11/15', 'updatedAt': '2022/07/23 20:15:00', 'images': {'symbol': 'https://images.pokemontcg.io/swshp/symbol.png', 'logo': 'https://images.pokemontcg.io/swshp/logo.png'}}",SWSH296,Naoki Saito,Promo,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",F,"{'small': 'https://images.pokemontcg.io/swshp/SWSH296.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH296_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swshp-SWSH296', 'updatedAt': '2024/12/08', 'prices': {'normal': {'low': 400.0, 'mid': 400.0, 'high': 400.0, 'market': None, 'directLow': None}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/swshp-SWSH296', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.0, 'lowPrice': 390.0, 'trendPrice': 503.95, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 0.0, 'lowPriceExPlus': 390.0, 'avg1': 550.0, 'avg7': 536.67, 'avg30': 536.67, 'reverseHoloAvg1': 0.0, 'reverseHoloAvg7': 0.0, 'reverseHoloAvg30': 0.0}}",,,,
swsh12pt5-130,Friends in Hisui,Trainer,['Supporter'],"['Draw 3 cards.', 'You may play only 1 Supporter card during your turn.']","{'id': 'swsh12pt5', 'name': 'Crown Zenith', 'series': 'Sword & Shield', 'printedTotal': 159, 'total': 160, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'CRZ', 'releaseDate': '2023/01/20', 'updatedAt': '2023/01/19 15:45:00', 'images': {'symbol': 'https://images.pokemontcg.io/swsh12pt5/symbol.png', 'logo': 'https://images.pokemontcg.io/swsh12pt5/logo.png'}}",130,kirisAki,Uncommon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",F,"{'small': 'https://images.pokemontcg.io/swsh12pt5/130.png', 'large': 'https://images.pokemontcg.io/swsh12pt5/130_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12pt5-130', 'updatedAt': '2025/01/04', 'prices': {'reverseHolofoil': {'low': 0.07, 'mid': 0.22, 'high': 9.99, 'market': 0.18, 'directLow': 0.15}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 11.5, 'market': 0.04, 'directLow': 0.02}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/swsh12pt5-130', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.04, 'lowPrice': 0.02, 'trendPrice': 0.07, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.25, 'reverseHoloLow': 0.04, 'reverseHoloTrend': 0.24, 'lowPriceExPlus': 0.02, 'avg1': 0.15, 'avg7': 0.07, 'avg30': 0.04, 'reverseHoloAvg1': 0.18, 'reverseHoloAvg7': 0.2, 'reverseHoloAvg30': 0.22}}",,,,
swsh12pt5-149,Friends in Sinnoh,Trainer,['Supporter'],"['Draw 3 cards.', 'You may play only 1 Supporter card during your turn.']","{'id': 'swsh12pt5', 'name': 'Crown Zenith', 'series': 'Sword & Shield', 'printedTotal': 159, 'total': 160, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'CRZ', 'releaseDate': '2023/01/20', 'updatedAt': '2023/01/19 15:45:00', 'images': {'symbol': 'https://images.pokemontcg.io/swsh12pt5/symbol.png', 'logo': 'https://images.pokemontcg.io/swsh12pt5/logo.png'}}",149,Hideki Ishikawa,Rare Ultra,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",F,"{'small': 'https://images.pokemontcg.io/swsh12pt5/149.png', 'large': 'https://images.pokemontcg.io/swsh12pt5/149_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12pt5-149', 'updatedAt': '2025/01/04', 'prices': {'holofoil': {'low': 3.0, 'mid': 5.56, 'high': 20.0, 'market': 5.07, 'directLow': 6.42}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/swsh12pt5-149', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 7.21, 'lowPrice': 5.5, 'trendPrice': 8.04, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 0.0, 'lowPriceExPlus': 5.5, 'avg1': 7.72, 'avg7': 7.59, 'avg30': 7.32, 'reverseHoloAvg1': 0.0, 'reverseHoloAvg7': 0.0, 'reverseHoloAvg30': 0.0}}",,,,
swsh12pt5-126,Digging Duo,Trainer,['Supporter'],"['Flip a coin. If heads, look at the bottom 8 cards of your deck and put 1 of them into your hand. If tails, look at the bottom 3 cards of your deck and put 1 of them into your hand. Shuffle the other cards back into your deck.', 'You may play only 1 Supporter card during your turn.']","{'id': 'swsh12pt5', 'name': 'Crown Zenith', 'series': 'Sword & Shield', 'printedTotal': 159, 'total': 160, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'CRZ', 'releaseDate': '2023/01/20', 'updatedAt': '2023/01/19 15:45:00', 'images': {'symbol': 'https://images.pokemontcg.io/swsh12pt5/symbol.png', 'logo': 'https://images.pokemontcg.io/swsh12pt5/logo.png'}}",126,Yuu Nishida,Uncommon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",F,"{'small': 'https://images.pokemontcg.io/swsh12pt5/126.png', 'large': 'https://images.pokemontcg.io/swsh12pt5/126_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12pt5-126', 'updatedAt': '2025/01/04', 'prices': {'normal': {'low': 0.01, 'mid': 0.09, 'high': 11.5, 'market': 0.03, 'directLow': 0.02}, 'reverseHolofoil': {'low': 0.04, 'mid': 0.2, 'high': 4.99, 'market': 0.15, 'directLow': 0.1}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/swsh12pt5-126', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.03, 'lowPrice': 0.02, 'trendPrice': 0.04, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.25, 'reverseHoloLow': 0.02, 'reverseHoloTrend': 0.3, 'lowPriceExPlus': 0.02, 'avg1': 0.02, 'avg7': 0.04, 'avg30': 0.03, 'reverseHoloAvg1': 0.11, 'reverseHoloAvg7': 0.26, 'reverseHoloAvg30': 0.24}}",,,,
swsh12pt5-139,Potion,Trainer,['Item'],"['Heal 30 damage from 1 of your Pokémon.', 'You may play any number of Item cards during your turn.']","{'id': 'swsh12pt5', 'name': 'Crown Zenith', 'series': 'Sword & Shield', 'printedTotal': 159, 'total': 160, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'CRZ', 'releaseDate': '2023/01/20', 'updatedAt': '2023/01/19 15:45:00', 'images': {'symbol': 'https://images.pokemontcg.io/swsh12pt5/symbol.png', 'logo': 'https://images.pokemontcg.io/swsh12pt5/logo.png'}}",139,Ryo Ueda,Common,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",F,"{'small': 'https://images.pokemontcg.io/swsh12pt5/139.png', 'large': 'https://images.pokemontcg.io/swsh12pt5/139_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12pt5-139', 'updatedAt': '2025/01/04', 'prices': {'normal': {'low': 0.01, 'mid': 0.09, 'high': 11.5, 'market': 0.06, 'directLow': 0.03}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.21, 'high': 4.99, 'market': 0.18, 'directLow': 0.15}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/swsh12pt5-139', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.05, 'lowPrice': 0.02, 'trendPrice': 0.04, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.2, 'reverseHoloLow': 0.02, 'reverseHoloTrend': 0.23, 'lowPriceExPlus': 0.02, 'avg1': 0.02, 'avg7': 0.05, 'avg30': 0.04, 'reverseHoloAvg1': 0.1, 'reverseHoloAvg7': 0.18, 'reverseHoloAvg30': 0.21}}",,,,
swsh12pt5-143,Sky Seal Stone,Trainer,"['Item', 'Pokémon Tool']","['The Pokémon V this card is attached to can use the VSTAR Power on this card.', 'You may play any number of Item cards during your turn.', ""Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached.""]","{'id': 'swsh12pt5', 'name': 'Crown Zenith', 'series': 'Sword & Shield', 'printedTotal': 159, 'total': 160, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'CRZ', 'releaseDate': '2023/01/20', 'updatedAt': '2023/01/19 15:45:00', 'images': {'symbol': 'https://images.pokemontcg.io/swsh12pt5/symbol.png', 'logo': 'https://images.pokemontcg.io/swsh12pt5/logo.png'}}",143,AYUMI ODASHIMA,Rare Holo,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",F,"{'small': 'https://images.pokemontcg.io/swsh12pt5/143.png', 'large': 'https://images.pokemontcg.io/swsh12pt5/143_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12pt5-143', 'updatedAt': '2025/01/04', 'prices': {'holofoil': {'low': 0.01, 'mid': 0.25, 'high': 19.95, 'market': 0.15, 'directLow': 0.1}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/swsh12pt5-143', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.32, 'lowPrice': 0.02, 'trendPrice': 0.43, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 2.71, 'reverseHoloLow': 1.0, 'reverseHoloTrend': 2.51, 'lowPriceExPlus': 0.02, 'avg1': 0.21, 'avg7': 0.37, 'avg30': 0.32, 'reverseHoloAvg1': 1.0, 'reverseHoloAvg7': 1.8, 'reverseHoloAvg30': 2.0}}","[{'name': 'Star Order', 'text': ""During your turn, you may use this Ability. During this turn, if your opponent's Active Pokémon VSTAR or Active Pokémon VMAX is Knocked Out by damage from an attack from your Basic Pokémon V, take 1 more Prize card. (You can't use more than 1 VSTAR Power in a game.)"", 'type': 'Ability'}]",,,
sv1-168,Crushing Hammer,Trainer,['Item'],"[""Flip a coin. If heads, discard an Energy from 1 of your opponent's Pokémon."", 'You may play any number of Item cards during your turn.']","{'id': 'sv1', 'name': 'Scarlet & Violet', 'series': 'Scarlet & Violet', 'printedTotal': 198, 'total': 258, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'releaseDate': '2023/03/31', 'updatedAt': '2023/03/31 15:45:00', 'images': {'symbol': 'https://images.pokemontcg.io/sv1/symbol.png', 'logo': 'https://images.pokemontcg.io/sv1/logo.png'}}",168,Ayaka Yoshida,Common,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",G,"{'small': 'https://images.pokemontcg.io/sv1/168.png', 'large': 'https://images.pokemontcg.io/sv1/168_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv1-168', 'updatedAt': '2025/01/04', 'prices': {'normal': {'low': 0.01, 'mid': 0.15, 'high': 11.5, 'market': 0.1, 'directLow': None}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.25, 'high': 4.99, 'market': 0.21, 'directLow': 0.25}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/sv1-168', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.1, 'lowPrice': 0.02, 'trendPrice': 0.09, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.22, 'reverseHoloLow': 0.02, 'reverseHoloTrend': 0.21, 'lowPriceExPlus': 0.02, 'avg1': 0.09, 'avg7': 0.11, 'avg30': 0.1, 'reverseHoloAvg1': 0.39, 'reverseHoloAvg7': 0.18, 'reverseHoloAvg30': 0.22}}",,,,
sv1-181,Nest Ball,Trainer,['Item'],"['Search your deck for a Basic Pokémon and put it onto your Bench. Then, shuffle your deck.', 'You may play any number of Item cards during your turn.']","{'id': 'sv1', 'name': 'Scarlet & Violet', 'series': 'Scarlet & Violet', 'printedTotal': 198, 'total': 258, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'releaseDate': '2023/03/31', 'updatedAt': '2023/03/31 15:45:00', 'images': {'symbol': 'https://images.pokemontcg.io/sv1/symbol.png', 'logo': 'https://images.pokemontcg.io/sv1/logo.png'}}",181,Toyste Beach,Uncommon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",G,"{'small': 'https://images.pokemontcg.io/sv1/181.png', 'large': 'https://images.pokemontcg.io/sv1/181_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv1-181', 'updatedAt': '2025/01/04', 'prices': {'reverseHolofoil': {'low': 0.3, 'mid': 1.5, 'high': 19.99, 'market': 1.95, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.32, 'high': 20.0, 'market': 0.28, 'directLow': None}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/sv1-181', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.24, 'lowPrice': 0.02, 'trendPrice': 0.24, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.58, 'reverseHoloLow': 0.02, 'reverseHoloTrend': 0.45, 'lowPriceExPlus': 0.02, 'avg1': 0.34, 'avg7': 0.21, 'avg30': 0.23, 'reverseHoloAvg1': 0.39, 'reverseHoloAvg7': 0.63, 'reverseHoloAvg30': 0.62}}",,,,
sv1-183,Penny,Trainer,['Supporter'],"['Put 1 of your Basic Pokémon and all attached cards into your hand.', 'You may play only 1 Supporter card during your turn.']","{'id': 'sv1', 'name': 'Scarlet & Violet', 'series': 'Scarlet & Violet', 'printedTotal': 198, 'total': 258, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'releaseDate': '2023/03/31', 'updatedAt': '2023/03/31 15:45:00', 'images': {'symbol': 'https://images.pokemontcg.io/sv1/symbol.png', 'logo': 'https://images.pokemontcg.io/sv1/logo.png'}}",183,yuu,Uncommon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",G,"{'small': 'https://images.pokemontcg.io/sv1/183.png', 'large': 'https://images.pokemontcg.io/sv1/183_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv1-183', 'updatedAt': '2025/01/04', 'prices': {'reverseHolofoil': {'low': 0.1, 'mid': 0.67, 'high': 9999.99, 'market': 0.48, 'directLow': 0.35}, 'normal': {'low': 0.01, 'mid': 0.22, 'high': 11.5, 'market': 0.16, 'directLow': 0.15}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/sv1-183', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.16, 'lowPrice': 0.02, 'trendPrice': 0.18, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.35, 'reverseHoloLow': 0.02, 'reverseHoloTrend': 0.27, 'lowPriceExPlus': 0.02, 'avg1': 0.11, 'avg7': 0.16, 'avg30': 0.16, 'reverseHoloAvg1': 0.27, 'reverseHoloAvg7': 0.41, 'reverseHoloAvg30': 0.35}}",,,,
