Deck Name,Card Name,Type
Charizard,Pidgeot ex Obsidian Flames 164,Pokemon
Charizard,Pidgeot ex Obsidian Flames 164,Pokemon
Charizard,Duskull Scarlet & Violet: Fated Encounters 18,Pokemon
Charizard,Duskull Scarlet & Violet: Fated Encounters 18,Pokemon
Charizard,Dusclops Scarlet & Violet: Fated Encounters 19,Pokemon
Charizard,Dusknoir Scarlet & Violet: Fated Encounters 20,Pokemon
Charizard,Fezandipiti ex Scarlet & Violet: Fated Encounters 38,Pokemon
Charizard,Rotom V Lost Origin 58,Pokemon
Charizard,Lumineon V Brilliant Stars 40,Pokemon
Charizard,Radiant Charizard Crown Zenith 20,Pokemon
Charizard,Iono Paldea Evolved 185,Trainer
Charizard,Iono Paldea Evolved 185,Trainer
Charizard,Iono Paldea Evolved 185,Trainer
Charizard,Arven Obsidian Flames 186,Trainer
Charizard,Arven Obsidian Flames 186,Trainer
Charizard,Boss's Orders Paldea Evolved 172,Trainer
Charizard,Boss's Orders Paldea Evolved 172,Trainer
Charizard,Thorton Lost Origin 167,Trainer
Charizard,Professor's Research Scarlet & Violet Base Set 189,Trainer
Charizard,Professor Turo's Scenario Paradox Rift 171,Trainer
Charizard,Briar Shrouded Fable 132,Trainer
Charizard,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Charizard,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Charizard,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Charizard,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Charizard,Rare Candy Scarlet & Violet Base Set 191,Trainer
Charizard,Rare Candy Scarlet & Violet Base Set 191,Trainer
Charizard,Rare Candy Scarlet & Violet Base Set 191,Trainer
Charizard,Rare Candy Scarlet & Violet Base Set 191,Trainer
Charizard,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Charizard,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Charizard,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Charizard,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Charizard,Nest Ball Scarlet & Violet Base Set 181,Trainer
Charizard,Nest Ball Scarlet & Violet Base Set 181,Trainer
Charizard,Nest Ball Scarlet & Violet Base Set 181,Trainer
Charizard,Super Rod Paldea Evolved 188,Trainer
Charizard,Super Rod Paldea Evolved 188,Trainer
Charizard,Counter Catcher Paradox Rift 160,Trainer
Charizard,Counter Catcher Paradox Rift 160,Trainer
Charizard,Night Stretcher Scarlet & Violet: Fated Encounters 61,Trainer
Charizard,Pal Pad Scarlet & Violet Base Set 182,Trainer
Charizard,Secret Box Twilight Masquerade 163,Trainer
Charizard,Forest Seal Stone Silver Tempest 156,Trainer
Charizard,Defiance Band Scarlet & Violet Base Set 169,Trainer
Charizard,Collapsed Stadium Brilliant Stars 137,Trainer
Charizard,Jamming Tower Twilight Masquerade 153,Trainer
Charizard,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Charizard,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Charizard,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Charizard,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Charizard,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Charizard2,Charmander 151 4,Pokemon
Charizard2,Charmander 151 4,Pokemon
Charizard2,Charmander 151 4,Pokemon
Charizard2,Charmeleon Path of the Ancients 8,Pokemon
Charizard2,Charizard ex Obsidian Flames 125,Pokemon
Charizard2,Charizard ex Obsidian Flames 125,Pokemon
Charizard2,Duskull Scarlet & Violet: Fated Encounters 18,Pokemon
Charizard2,Duskull Scarlet & Violet: Fated Encounters 18,Pokemon
Charizard2,Dusclops Scarlet & Violet: Fated Encounters 19,Pokemon
Charizard2,Dusknoir Scarlet & Violet: Fated Encounters 20,Pokemon
Charizard2,Pidgey Obsidian Flames 162,Pokemon
Charizard2,Pidgey Obsidian Flames 162,Pokemon
Charizard2,Pidgeot ex Obsidian Flames 164,Pokemon
Charizard2,Pidgeot ex Obsidian Flames 164,Pokemon
Charizard2,Rotom V Lost Origin 58,Pokemon
Charizard2,Lumineon V Brilliant Stars 40,Pokemon
Charizard2,Fezandipiti ex Scarlet & Violet: Fated Encounters 38,Pokemon
Charizard2,Cleffa Obsidian Flames 80,Pokemon
Charizard2,Radiant Charizard Crown Zenith 20,Pokemon
Charizard2,Arven Obsidian Flames 186,Trainer
Charizard2,Arven Obsidian Flames 186,Trainer
Charizard2,Arven Obsidian Flames 186,Trainer
Charizard2,Arven Obsidian Flames 186,Trainer
Charizard2,Boss's Orders Paldea Evolved 172,Trainer
Charizard2,Boss's Orders Paldea Evolved 172,Trainer
Charizard2,Iono Paldea Evolved 185,Trainer
Charizard2,Iono Paldea Evolved 185,Trainer
Charizard2,Professor Turo's Scenario Paradox Rift 171,Trainer
Charizard2,Thorton Lost Origin 167,Trainer
Charizard2,Briar Shrouded Fable 132,Trainer
Charizard2,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Charizard2,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Charizard2,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Charizard2,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Charizard2,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Charizard2,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Charizard2,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Charizard2,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Charizard2,Rare Candy Scarlet & Violet Base Set 191,Trainer
Charizard2,Rare Candy Scarlet & Violet Base Set 191,Trainer
Charizard2,Rare Candy Scarlet & Violet Base Set 191,Trainer
Charizard2,Rare Candy Scarlet & Violet Base Set 191,Trainer
Charizard2,Nest Ball Scarlet & Violet Base Set 181,Trainer
Charizard2,Nest Ball Scarlet & Violet Base Set 181,Trainer
Charizard2,Nest Ball Scarlet & Violet Base Set 181,Trainer
Charizard2,Counter Catcher Paradox Rift 160,Trainer
Charizard2,Counter Catcher Paradox Rift 160,Trainer
Charizard2,Super Rod Paldea Evolved 188,Trainer
Charizard2,Super Rod Paldea Evolved 188,Trainer
Charizard2,Night Stretcher Scarlet & Violet: Fated Encounters 61,Trainer
Charizard2,Unfair Stamp Twilight Masquerade 165,Trainer
Charizard2,Lost Vacuum Lost Origin 162,Trainer
Charizard2,Canceling Cologne Astral Radiance 136,Trainer
Charizard2,Forest Seal Stone Silver Tempest 156,Trainer
Charizard2,Defiance Band Scarlet & Violet Base Set 169,Trainer
Charizard2,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Charizard2,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Charizard2,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Charizard2,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Charizard2,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Charizard3,Charmander 151 4,Pokemon
Charizard3,Charmander 151 4,Pokemon
Charizard3,Charmander 151 4,Pokemon
Charizard3,Charmeleon Path of the Ancients 8,Pokemon
Charizard3,Charizard ex Obsidian Flames 125,Pokemon
Charizard3,Charizard ex Obsidian Flames 125,Pokemon
Charizard3,Pidgey Obsidian Flames 162,Pokemon
Charizard3,Pidgey Obsidian Flames 162,Pokemon
Charizard3,Pidgeot ex Obsidian Flames 164,Pokemon
Charizard3,Pidgeot ex Obsidian Flames 164,Pokemon
Charizard3,Duskull Brilliant Stars 60,Pokemon
Charizard3,Duskull Brilliant Stars 60,Pokemon
Charizard3,Dusclops Scarlet & Violet: Fated Encounters 19,Pokemon
Charizard3,Dusknoir Scarlet & Violet: Fated Encounters 20,Pokemon
Charizard3,Rotom V Lost Origin 58,Pokemon
Charizard3,Lumineon V Brilliant Stars 40,Pokemon
Charizard3,Radiant Charizard Crown Zenith 20,Pokemon
Charizard3,Fezandipiti ex Scarlet & Violet: Fated Encounters 38,Pokemon
Charizard3,Arven Obsidian Flames 186,Trainer
Charizard3,Arven Obsidian Flames 186,Trainer
Charizard3,Arven Obsidian Flames 186,Trainer
Charizard3,Arven Obsidian Flames 186,Trainer
Charizard3,Boss's Orders Paldea Evolved 172,Trainer
Charizard3,Boss's Orders Paldea Evolved 172,Trainer
Charizard3,Iono Paldea Evolved 185,Trainer
Charizard3,Iono Paldea Evolved 185,Trainer
Charizard3,Professor Turo's Scenario Paradox Rift 171,Trainer
Charizard3,Briar Shrouded Fable 132,Trainer
Charizard3,Thorton Lost Origin 167,Trainer
Charizard3,Nest Ball Scarlet & Violet Base Set 181,Trainer
Charizard3,Nest Ball Scarlet & Violet Base Set 181,Trainer
Charizard3,Nest Ball Scarlet & Violet Base Set 181,Trainer
Charizard3,Nest Ball Scarlet & Violet Base Set 181,Trainer
Charizard3,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Charizard3,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Charizard3,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Charizard3,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Charizard3,Rare Candy Scarlet & Violet Base Set 191,Trainer
Charizard3,Rare Candy Scarlet & Violet Base Set 191,Trainer
Charizard3,Rare Candy Scarlet & Violet Base Set 191,Trainer
Charizard3,Rare Candy Scarlet & Violet Base Set 191,Trainer
Charizard3,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Charizard3,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Charizard3,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Charizard3,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Charizard3,Super Rod Paldea Evolved 188,Trainer
Charizard3,Super Rod Paldea Evolved 188,Trainer
Charizard3,Counter Catcher Paradox Rift 160,Trainer
Charizard3,Counter Catcher Paradox Rift 160,Trainer
Charizard3,Unfair Stamp Twilight Masquerade 165,Trainer
Charizard3,Lost Vacuum Lost Origin 162,Trainer
Charizard3,Night Stretcher Scarlet & Violet: Fated Encounters 61,Trainer
Charizard3,Canceling Cologne Astral Radiance 136,Trainer
Charizard3,Forest Seal Stone Silver Tempest 156,Trainer
Charizard3,Defiance Band Scarlet & Violet Base Set 169,Trainer
Charizard3,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Charizard3,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Charizard3,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Charizard3,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Charizard3,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Charizard4,Charmander 151 4,Pokemon
Charizard4,Charmander 151 4,Pokemon
Charizard4,Charmander 151 4,Pokemon
Charizard4,Charmeleon Path of the Ancients 8,Pokemon
Charizard4,Charizard ex Obsidian Flames 125,Pokemon
Charizard4,Charizard ex Obsidian Flames 125,Pokemon
Charizard4,Pidgey Obsidian Flames 162,Pokemon
Charizard4,Pidgey Obsidian Flames 162,Pokemon
Charizard4,Pidgeot ex Obsidian Flames 164,Pokemon
Charizard4,Pidgeot ex Obsidian Flames 164,Pokemon
Charizard4,Duskull Scarlet & Violet: Fated Encounters 18,Pokemon
Charizard4,Duskull Scarlet & Violet: Fated Encounters 18,Pokemon
Charizard4,Dusclops Scarlet & Violet: Fated Encounters 19,Pokemon
Charizard4,Dusknoir Scarlet & Violet: Fated Encounters 20,Pokemon
Charizard4,Lumineon V Brilliant Stars 40,Pokemon
Charizard4,Radiant Charizard Crown Zenith 20,Pokemon
Charizard4,Fezandipiti ex Scarlet & Violet: Fated Encounters 38,Pokemon
Charizard4,Rotom V Lost Origin 58,Pokemon
Charizard4,Arven Obsidian Flames 186,Trainer
Charizard4,Arven Obsidian Flames 186,Trainer
Charizard4,Arven Obsidian Flames 186,Trainer
Charizard4,Arven Obsidian Flames 186,Trainer
Charizard4,Boss's Orders Paldea Evolved 172,Trainer
Charizard4,Boss's Orders Paldea Evolved 172,Trainer
Charizard4,Iono Paldea Evolved 185,Trainer
Charizard4,Iono Paldea Evolved 185,Trainer
Charizard4,Professor Turo's Scenario Paradox Rift 171,Trainer
Charizard4,Thorton Lost Origin 167,Trainer
Charizard4,Briar Shrouded Fable 132,Trainer
Charizard4,Nest Ball Scarlet & Violet Base Set 181,Trainer
Charizard4,Nest Ball Scarlet & Violet Base Set 181,Trainer
Charizard4,Nest Ball Scarlet & Violet Base Set 181,Trainer
Charizard4,Nest Ball Scarlet & Violet Base Set 181,Trainer
Charizard4,Rare Candy Scarlet & Violet Base Set 191,Trainer
Charizard4,Rare Candy Scarlet & Violet Base Set 191,Trainer
Charizard4,Rare Candy Scarlet & Violet Base Set 191,Trainer
Charizard4,Rare Candy Scarlet & Violet Base Set 191,Trainer
Charizard4,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Charizard4,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Charizard4,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Charizard4,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Charizard4,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Charizard4,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Charizard4,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Charizard4,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Charizard4,Super Rod Paldea Evolved 188,Trainer
Charizard4,Super Rod Paldea Evolved 188,Trainer
Charizard4,Counter Catcher Paradox Rift 160,Trainer
Charizard4,Counter Catcher Paradox Rift 160,Trainer
Charizard4,Canceling Cologne Astral Radiance 136,Trainer
Charizard4,Lost Vacuum Lost Origin 162,Trainer
Charizard4,Night Stretcher Scarlet & Violet: Fated Encounters 61,Trainer
Charizard4,Unfair Stamp Twilight Masquerade 165,Trainer
Charizard4,Defiance Band Scarlet & Violet Base Set 169,Trainer
Charizard4,Forest Seal Stone Silver Tempest 156,Trainer
Charizard4,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Charizard4,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Charizard4,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Charizard4,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Charizard4,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Charizard5,Charmander 151 4,Pokemon
Charizard5,Charmander 151 4,Pokemon
Charizard5,Charmander 151 4,Pokemon
Charizard5,Charmeleon Path of the Ancients 8,Pokemon
Charizard5,Charizard ex Obsidian Flames 125,Pokemon
Charizard5,Charizard ex Obsidian Flames 125,Pokemon
Charizard5,Duskull Scarlet & Violet: Fated Encounters 18,Pokemon
Charizard5,Duskull Scarlet & Violet: Fated Encounters 18,Pokemon
Charizard5,Dusclops Scarlet & Violet: Fated Encounters 19,Pokemon
Charizard5,Dusknoir Scarlet & Violet: Fated Encounters 20,Pokemon
Charizard5,Pidgey Obsidian Flames 162,Pokemon
Charizard5,Pidgey Obsidian Flames 162,Pokemon
Charizard5,Pidgeot ex Obsidian Flames 164,Pokemon
Charizard5,Pidgeot ex Obsidian Flames 164,Pokemon
Charizard5,Cleffa Obsidian Flames 80,Pokemon
Charizard5,Radiant Charizard Crown Zenith 20,Pokemon
Charizard5,Lumineon V Brilliant Stars 40,Pokemon
Charizard5,Fezandipiti ex Scarlet & Violet: Fated Encounters 38,Pokemon
Charizard5,Rotom V Lost Origin 58,Pokemon
Charizard5,Arven Obsidian Flames 186,Trainer
Charizard5,Arven Obsidian Flames 186,Trainer
Charizard5,Arven Obsidian Flames 186,Trainer
Charizard5,Arven Obsidian Flames 186,Trainer
Charizard5,Boss's Orders Paldea Evolved 172,Trainer
Charizard5,Boss's Orders Paldea Evolved 172,Trainer
Charizard5,Iono Paldea Evolved 185,Trainer
Charizard5,Iono Paldea Evolved 185,Trainer
Charizard5,Thorton Lost Origin 167,Trainer
Charizard5,Professor Turo's Scenario Paradox Rift 171,Trainer
Charizard5,Briar Shrouded Fable 132,Trainer
Charizard5,Rare Candy Scarlet & Violet Base Set 191,Trainer
Charizard5,Rare Candy Scarlet & Violet Base Set 191,Trainer
Charizard5,Rare Candy Scarlet & Violet Base Set 191,Trainer
Charizard5,Rare Candy Scarlet & Violet Base Set 191,Trainer
Charizard5,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Charizard5,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Charizard5,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Charizard5,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Charizard5,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Charizard5,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Charizard5,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Charizard5,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Charizard5,Nest Ball Scarlet & Violet Base Set 181,Trainer
Charizard5,Nest Ball Scarlet & Violet Base Set 181,Trainer
Charizard5,Nest Ball Scarlet & Violet Base Set 181,Trainer
Charizard5,Super Rod Paldea Evolved 188,Trainer
Charizard5,Super Rod Paldea Evolved 188,Trainer
Charizard5,Counter Catcher Paradox Rift 160,Trainer
Charizard5,Counter Catcher Paradox Rift 160,Trainer
Charizard5,Unfair Stamp Twilight Masquerade 165,Trainer
Charizard5,Canceling Cologne Astral Radiance 136,Trainer
Charizard5,Night Stretcher Scarlet & Violet: Fated Encounters 61,Trainer
Charizard5,Forest Seal Stone Silver Tempest 156,Trainer
Charizard5,Defiance Band Scarlet & Violet Base Set 169,Trainer
Charizard5,Collapsed Stadium Brilliant Stars 137,Trainer
Charizard5,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Charizard5,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Charizard5,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Charizard5,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Charizard5,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Charizard6,Charmander 151 4,Pokemon
Charizard6,Charmander 151 4,Pokemon
Charizard6,Charmander 151 4,Pokemon
Charizard6,Charmeleon Path of the Ancients 8,Pokemon
Charizard6,Charizard ex Obsidian Flames 125,Pokemon
Charizard6,Charizard ex Obsidian Flames 125,Pokemon
Charizard6,Pidgey Obsidian Flames 162,Pokemon
Charizard6,Pidgey Obsidian Flames 162,Pokemon
Charizard6,Pidgeot ex Obsidian Flames 164,Pokemon
Charizard6,Pidgeot ex Obsidian Flames 164,Pokemon
Charizard6,Duskull Brilliant Stars 60,Pokemon
Charizard6,Dusclops Scarlet & Violet: Fated Encounters 19,Pokemon
Charizard6,Dusknoir Scarlet & Violet: Fated Encounters 20,Pokemon
Charizard6,Radiant Charizard Crown Zenith 20,Pokemon
Charizard6,Fezandipiti ex Scarlet & Violet: Fated Encounters 38,Pokemon
Charizard6,Lumineon V Brilliant Stars 40,Pokemon
Charizard6,Rotom V Lost Origin 58,Pokemon
Charizard6,Arven Obsidian Flames 186,Trainer
Charizard6,Arven Obsidian Flames 186,Trainer
Charizard6,Arven Obsidian Flames 186,Trainer
Charizard6,Arven Obsidian Flames 186,Trainer
Charizard6,Boss's Orders Paldea Evolved 172,Trainer
Charizard6,Boss's Orders Paldea Evolved 172,Trainer
Charizard6,Iono Paldea Evolved 185,Trainer
Charizard6,Iono Paldea Evolved 185,Trainer
Charizard6,Professor Turo's Scenario Paradox Rift 171,Trainer
Charizard6,Thorton Lost Origin 167,Trainer
Charizard6,Briar Shrouded Fable 132,Trainer
Charizard6,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Charizard6,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Charizard6,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Charizard6,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Charizard6,Nest Ball Scarlet & Violet Base Set 181,Trainer
Charizard6,Nest Ball Scarlet & Violet Base Set 181,Trainer
Charizard6,Nest Ball Scarlet & Violet Base Set 181,Trainer
Charizard6,Nest Ball Scarlet & Violet Base Set 181,Trainer
Charizard6,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Charizard6,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Charizard6,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Charizard6,Ultra Ball Scarlet & Violet Base Set 196,Trainer
Charizard6,Rare Candy Scarlet & Violet Base Set 191,Trainer
Charizard6,Rare Candy Scarlet & Violet Base Set 191,Trainer
Charizard6,Rare Candy Scarlet & Violet Base Set 191,Trainer
Charizard6,Rare Candy Scarlet & Violet Base Set 191,Trainer
Charizard6,Super Rod Paldea Evolved 188,Trainer
Charizard6,Super Rod Paldea Evolved 188,Trainer
Charizard6,Counter Catcher Paradox Rift 160,Trainer
Charizard6,Counter Catcher Paradox Rift 160,Trainer
Charizard6,Night Stretcher Scarlet & Violet: Fated Encounters 61,Trainer
Charizard6,Lost Vacuum Lost Origin 162,Trainer
Charizard6,Canceling Cologne Astral Radiance 136,Trainer
Charizard6,Unfair Stamp Twilight Masquerade 165,Trainer
Charizard6,Forest Seal Stone Silver Tempest 156,Trainer
Charizard6,Defiance Band Scarlet & Violet Base Set 169,Trainer
Charizard6,Collapsed Stadium Brilliant Stars 137,Trainer
Charizard6,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Charizard6,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Charizard6,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Charizard6,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Charizard6,Fire Energy Scarlet & Violet: Special Event Set 10,Energy
Charizard7,Charmander 151 4,Pokemon
Charizard7,Charmander 151 4,Pokemon
Charizard7,Charmander 151 4,Pokemon
Charizard7,Charmeleon Path of the Ancients 8,Pokemon
Charizard7,Charizard ex Obsidian Flames 125,Pokemon
Charizard7,Charizard ex Obsidian Flames 125,Pokemon
Charizard7,Pidgey Obsidian Flames 162,Pokemon
Charizard7,Pidgey Obsidian Flames 162,Pokemon
Charizard7,Pidgeot ex Obsidian Flames 164,Pokemon
Charizard7,Pidgeot ex Obsidian Flames 164,Pokemon
Charizard7,Duskull Scarlet & Violet: Fated Encounters 18,Pokemon
Charizard7,Duskull Scarlet & Violet: Fated Encounters 18,Pokemon
Charizard7,Dusclops Scarlet & Violet: Fated Encounters 19,Pokemon
Charizard7,Dusknoir Scarlet & Violet: Fated Encounters 20,Pokemon
Charizard7,Cleffa Obsidian Flames 80,Pokemon
Charizard7,Radiant Charizard Crown Zenith 20,Pokemon
Charizard7,Fezandipiti ex Scarlet & Violet: Fated Encounters 38,Pokemon
Charizard7,Rotom V Lost Origin 58,Pokemon
